league,match_date,round_number,home_team,away_team,home_score,away_score,team,venue,ball_possession,total_shots,shots_on_target,shots_off_target,shots_inside_box,shots_outside_box,blocked_shots,expected_goals,big_chances,big_chances_scored,big_chances_missed,passes,accurate_passes,pass_accuracy_pct,long_balls_total,long_balls_value,long_balls_pct,crosses_total,crosses_value,crosses_pct,dribbles_total,dribbles_value,dribbles_pct,duels,ground_duels_total,ground_duels_value,ground_duels_pct,aerial_duels_total,aerial_duels_value,aerial_duels_pct,total_tackles,tackles,tackles_won,fouls,yellow_cards,offsides,corner_kicks,throw_ins,goal_kicks,free_kicks,clearances,interceptions,recoveries,dispossessed,hit_woodwork,through_balls,total_saves,goalkeeper_saves,big_saves,high_claims,goals_prevented,errors_lead_to_a_goal,errors_lead_to_a_shot,final_third_phase_total,final_third_phase_value,final_third_phase_pct,final_third_entries,touches_in_penalty_area,fouled_in_final_third,attack,attack_pct,ball_safe,ball_safe_pct,dangerous_attack,dangerous_attack_pct,xg_actual
liga_mx_apertura_2026,2026-08-17,4,Santos Laguna,CD Guadalajara,0,1,Santos Laguna,home,39,11,2,5,7,4,4,0.75,,,,412,345,83.7,48,21,44,11,2,18,11,5,45,47,58,28,48,17,7,41,11,11,64,8,1,3,5,19,10,12,16,8,44,6,2,,3,3,,1,0.18,,,83,57,69,38,10,2,,,,,,,0.75
liga_mx_apertura_2026,2026-08-17,4,Santos Laguna,CD Guadalajara,0,1,CD Guadalajara,away,61,12,5,4,7,5,3,1.08,,,,655,589,89.9,44,27,61,19,5,26,14,10,71,53,58,30,52,16,9,56,12,12,75,12,0,4,7,10,8,7,19,7,48,7,0,,2,2,,0,0.23,,,196,161,82,74,27,2,,,,,,,1.08
liga_mx_apertura_2026,2026-08-16,4,Club América,Atlético San Luis,3,0,Club América,home,54,29,7,11,11,18,11,1.99,2,1,1,464,401,86.4,50,29,58,16,5,31,27,13,48,49,75,37,49,18,9,50,17,17,82,13,2,0,10,16,8,8,13,6,43,5,1,,2,2,0,,0.02,,1,165,134,81,57,32,3,,,,,,,2.06
liga_mx_apertura_2026,2026-08-16,4,Club América,Atlético San Luis,3,0,Atlético San Luis,away,46,13,3,6,4,9,4,0.69,2,0,2,403,341,84.6,40,18,45,12,4,33,11,6,55,51,75,38,51,18,9,50,19,19,95,8,2,1,5,22,10,13,24,6,41,12,1,,4,4,1,,-1.15,,0,84,58,69,36,12,2,,,,,,,0.69
liga_mx_apertura_2026,2026-08-16,4,Pumas UNAM,Querétaro FC,0,0,Pumas UNAM,home,66,15,4,9,8,7,2,0.66,0,,0,487,401,82.3,68,31,46,24,5,21,16,9,56,58,54,29,54,31,20,65,13,13,38,12,1,1,6,34,10,10,16,6,40,4,0,0,3,3,0,1,0.65,,,114,71,62,70,21,2,,,,,,,0.68
liga_mx_apertura_2026,2026-08-16,4,Pumas UNAM,Querétaro FC,0,0,Querétaro FC,away,34,8,3,5,6,2,0,0.68,2,,2,253,183,72.3,48,15,31,12,2,17,8,2,25,42,54,25,46,31,11,35,11,11,82,10,3,1,1,16,15,12,43,13,44,7,1,1,4,4,1,1,0.6,,,78,45,58,45,17,0,,,,,,,0.62
liga_mx_apertura_2026,2026-08-16,4,Atlas FC,Tigres UANL,2,1,Atlas FC,home,45,8,3,4,4,4,1,0.66,1,1,0,342,265,77.5,50,18,36,10,2,20,5,3,60,52,59,27,46,42,26,62,17,17,59,15,2,3,2,23,10,11,50,7,35,13,0,,6,6,2,,0.45,0,,76,48,63,40,12,3,,,,,,,0.66
liga_mx_apertura_2026,2026-08-16,4,Atlas FC,Tigres UANL,2,1,Tigres UANL,away,55,25,7,9,14,11,9,2.7,3,0,3,387,312,80.6,35,18,51,37,8,22,14,4,29,48,59,32,54,42,16,38,15,15,80,11,1,1,16,24,4,14,19,8,36,7,1,,1,1,0,,-0.83,1,,159,120,75,63,41,3,,,,,,,2.64
liga_mx_apertura_2026,2026-08-16,4,CF Monterrey,FC Juárez,6,1,CF Monterrey,home,62,28,10,12,18,10,6,2.49,3,1,2,542,465,85.8,54,26,48,17,6,35,15,7,47,57,70,38,54,22,14,64,24,24,79,11,,1,10,25,5,7,9,5,42,10,1,1,0,0,,,-0.51,0,0,122,92,75,54,38,2,,,,,,,2.5
liga_mx_apertura_2026,2026-08-16,4,CF Monterrey,FC Juárez,6,1,FC Juárez,away,38,4,1,3,2,2,0,0.33,1,1,0,339,273,80.5,41,19,46,6,1,17,16,3,19,43,70,32,46,22,8,36,18,18,83,7,,2,0,23,14,11,14,9,35,11,1,1,4,4,,,-1.83,1,1,55,39,71,29,7,1,,,,,,,0.33
